"","key","value","Sex","Treatment","Age","Setting","ValueType"
"1272","X14",0.251721273914508,1,"MHLD",88,"OPA","Cost"
"1273","X14",0.251600357690834,1,"MHLD",89,"OPA","Cost"
"1274","X14",0.251479202979635,1,"MHLD",90,"OPA","Cost"
"1275","X15",0.246747489439932,2,"AE",0,"AE","Activities"
"1276","X15",0.247519632778656,2,"AE",1,"AE","Activities"
"1277","X15",0.248224598249348,2,"AE",2,"AE","Activities"
"1278","X15",0.248854397429269,2,"AE",3,"AE","Activities"
"1279","X15",0.249401041895681,2,"AE",4,"AE","Activities"
"1280","X15",0.249859313597057,2,"AE",5,"AE","Activities"
"1281","X15",0.250235075966705,2,"AE",6,"AE","Activities"
"1282","X15",0.250536962809145,2,"AE",7,"AE","Activities"
"1283","X15",0.250773607928898,2,"AE",8,"AE","Activities"
"1284","X15",0.250953645130481,2,"AE",9,"AE","Activities"
"1285","X15",0.251085708218416,2,"AE",10,"AE","Activities"
"1286","X15",0.25117843099722,2,"AE",11,"AE","Activities"
"1287","X15",0.251240447271415,2,"AE",12,"AE","Activities"
"1288","X15",0.251280390845519,2,"AE",13,"AE","Activities"
"1289","X15",0.251306895524052,2,"AE",14,"AE","Activities"
"1290","X15",0.251327142284168,2,"AE",15,"AE","Activities"
"1291","X15",0.251342500793562,2,"AE",16,"AE","Activities"
"1292","X15",0.251352887892562,2,"AE",17,"AE","Activities"
"1293","X15",0.251358220421498,2,"AE",18,"AE","Activities"
"1294","X15",0.251358415220698,2,"AE",19,"AE","Activities"
"1295","X15",0.251353389130492,2,"AE",20,"AE","Activities"
"1296","X15",0.251343058991209,2,"AE",21,"AE","Activities"
"1297","X15",0.251327341643177,2,"AE",22,"AE","Activities"
"1298","X15",0.251306153926725,2,"AE",23,"AE","Activities"
"1299","X15",0.251279412682184,2,"AE",24,"AE","Activities"
"1300","X15",0.251247034749881,2,"AE",25,"AE","Activities"
"1301","X15",0.251208936970146,2,"AE",26,"AE","Activities"
"1302","X15",0.251165036183308,2,"AE",27,"AE","Activities"
"1303","X15",0.251115249229696,2,"AE",28,"AE","Activities"
"1304","X15",0.251059492949639,2,"AE",29,"AE","Activities"
"1305","X15",0.250997684183466,2,"AE",30,"AE","Activities"
"1306","X15",0.250929739771506,2,"AE",31,"AE","Activities"
"1307","X15",0.250855576554088,2,"AE",32,"AE","Activities"
"1308","X15",0.25077511137154,2,"AE",33,"AE","Activities"
"1309","X15",0.250688261064194,2,"AE",34,"AE","Activities"
"1310","X15",0.250595155552262,2,"AE",35,"AE","Activities"
"1311","X15",0.250496777075508,2,"AE",36,"AE","Activities"
"1312","X15",0.25039432095358,2,"AE",37,"AE","Activities"
"1313","X15",0.250288982506126,2,"AE",38,"AE","Activities"
"1314","X15",0.250181957052794,2,"AE",39,"AE","Activities"
"1315","X15",0.250074439913232,2,"AE",40,"AE","Activities"
"1316","X15",0.249967626407089,2,"AE",41,"AE","Activities"
"1317","X15",0.249862711854013,2,"AE",42,"AE","Activities"
"1318","X15",0.249760891573652,2,"AE",43,"AE","Activities"
"1319","X15",0.249663360885655,2,"AE",44,"AE","Activities"
"1320","X15",0.249571315109669,2,"AE",45,"AE","Activities"
"1321","X15",0.249485949565344,2,"AE",46,"AE","Activities"
"1322","X15",0.249408459572326,2,"AE",47,"AE","Activities"
"1323","X15",0.249340040450265,2,"AE",48,"AE","Activities"
"1324","X15",0.249281887518809,2,"AE",49,"AE","Activities"
"1325","X15",0.249235196097606,2,"AE",50,"AE","Activities"
"1326","X15",0.249201161506304,2,"AE",51,"AE","Activities"
"1327","X15",0.249180979064551,2,"AE",52,"AE","Activities"
"1328","X15",0.249175844091996,2,"AE",53,"AE","Activities"
"1329","X15",0.249186951908288,2,"AE",54,"AE","Activities"
"1330","X15",0.249215044066251,2,"AE",55,"AE","Activities"
"1331","X15",0.249259047051425,2,"AE",56,"AE","Activities"
"1332","X15",0.249317433582526,2,"AE",57,"AE","Activities"
"1333","X15",0.249388676378271,2,"AE",58,"AE","Activities"
"1334","X15",0.249471248157376,2,"AE",59,"AE","Activities"
"1335","X15",0.249563621638557,2,"AE",60,"AE","Activities"
"1336","X15",0.249664269540531,2,"AE",61,"AE","Activities"
"1337","X15",0.249771664582014,2,"AE",62,"AE","Activities"
"1338","X15",0.249884279481723,2,"AE",63,"AE","Activities"
"1339","X15",0.250000586958373,2,"AE",64,"AE","Activities"
"1340","X15",0.250118860475101,2,"AE",65,"AE","Activities"
"1341","X15",0.250236576472714,2,"AE",66,"AE","Activities"
"1342","X15",0.250351012136439,2,"AE",67,"AE","Activities"
"1343","X15",0.250459444651502,2,"AE",68,"AE","Activities"
"1344","X15",0.25055915120313,2,"AE",69,"AE","Activities"
"1345","X15",0.250647408976551,2,"AE",70,"AE","Activities"
"1346","X15",0.25072149515699,2,"AE",71,"AE","Activities"
"1347","X15",0.250778686929675,2,"AE",72,"AE","Activities"
"1348","X15",0.250816261479832,2,"AE",73,"AE","Activities"
"1349","X15",0.250831495992688,2,"AE",74,"AE","Activities"
"1350","X15",0.250821667653469,2,"AE",75,"AE","Activities"
"1351","X15",0.250784053647403,2,"AE",76,"AE","Activities"
"1352","X15",0.250715931159715,2,"AE",77,"AE","Activities"
"1353","X15",0.250614577375634,2,"AE",78,"AE","Activities"
"1354","X15",0.250477269480384,2,"AE",79,"AE","Activities"
"1355","X15",0.250301284659194,2,"AE",80,"AE","Activities"
"1356","X15",0.250088107640823,2,"AE",81,"AE","Activities"
"1357","X15",0.24985605332816,2,"AE",82,"AE","Activities"
"1358","X15",0.249627644167629,2,"AE",83,"AE","Activities"
"1359","X15",0.249425402605653,2,"AE",84,"AE","Activities"
"1360","X15",0.249271851088655,2,"AE",85,"AE","Activities"
"1361","X15",0.249189512063058,2,"AE",86,"AE","Activities"
"1362","X15",0.249200907975284,2,"AE",87,"AE","Activities"
"1363","X15",0.249328561271758,2,"AE",88,"AE","Activities"
"1364","X15",0.249594994398901,2,"AE",89,"AE","Activities"
"1365","X15",0.250022729803138,2,"AE",90,"AE","Activities"
"1366","X16",0.252267194275213,2,"AE",0,"AE","Cost"
"1367","X16",0.25263043016416,2,"AE",1,"AE","Cost"
"1368","X16",0.252668307586797,2,"AE",2,"AE","Cost"
"1369","X16",0.252494339730477,2,"AE",3,"AE","Cost"
"1370","X16",0.252222039782548,2,"AE",4,"AE","Cost"
"1371","X16",0.251946060647334,2,"AE",5,"AE","Cost"
"1372","X16",0.251685614097035,2,"AE",6,"AE","Cost"
"1373","X16",0.251441051620821,2,"AE",7,"AE","Cost"
"1374","X16",0.251212724707864,2,"AE",8,"AE","Cost"
"1375","X16",0.251000984847335,2,"AE",9,"AE","Cost"
"1376","X16",0.250806183528405,2,"AE",10,"AE","Cost"
"1377","X16",0.250628672240245,2,"AE",11,"AE","Cost"
"1378","X16",0.250468802472027,2,"AE",12,"AE","Cost"
"1379","X16",0.25032692571292,2,"AE",13,"AE","Cost"
"1380","X16",0.250203393452096,2,"AE",14,"AE","Cost"
"1381","X16",0.250098335956229,2,"AE",15,"AE","Cost"
"1382","X16",0.250010998602,2,"AE",16,"AE","Cost"
"1383","X16",0.249940405543594,2,"AE",17,"AE","Cost"
"1384","X16",0.249885580935194,2,"AE",18,"AE","Cost"
"1385","X16",0.249845548930987,2,"AE",19,"AE","Cost"
"1386","X16",0.249819333685154,2,"AE",20,"AE","Cost"
"1387","X16",0.249805959351882,2,"AE",21,"AE","Cost"
"1388","X16",0.249804450085354,2,"AE",22,"AE","Cost"
"1389","X16",0.249813830039754,2,"AE",23,"AE","Cost"
"1390","X16",0.249833123369267,2,"AE",24,"AE","Cost"
"1391","X16",0.249861354228077,2,"AE",25,"AE","Cost"
"1392","X16",0.249897546770368,2,"AE",26,"AE","Cost"
"1393","X16",0.249940725150325,2,"AE",27,"AE","Cost"
"1394","X16",0.249989913522131,2,"AE",28,"AE","Cost"
"1395","X16",0.250044136039972,2,"AE",29,"AE","Cost"
"1396","X16",0.250102416858031,2,"AE",30,"AE","Cost"
"1397","X16",0.250163780130493,2,"AE",31,"AE","Cost"
"1398","X16",0.250227250011542,2,"AE",32,"AE","Cost"
"1399","X16",0.250291850655362,2,"AE",33,"AE","Cost"
"1400","X16",0.250356606216138,2,"AE",34,"AE","Cost"
"1401","X16",0.250420548961834,2,"AE",35,"AE","Cost"
"1402","X16",0.25048274361554,2,"AE",36,"AE","Cost"
"1403","X16",0.250542263014126,2,"AE",37,"AE","Cost"
"1404","X16",0.250598179994459,2,"AE",38,"AE","Cost"
"1405","X16",0.250649567393412,2,"AE",39,"AE","Cost"
"1406","X16",0.250695498047852,2,"AE",40,"AE","Cost"
"1407","X16",0.25073504479465,2,"AE",41,"AE","Cost"
"1408","X16",0.250767280470676,2,"AE",42,"AE","Cost"
"1409","X16",0.250791277912798,2,"AE",43,"AE","Cost"
"1410","X16",0.250806109957888,2,"AE",44,"AE","Cost"
"1411","X16",0.250810849442813,2,"AE",45,"AE","Cost"
"1412","X16",0.250804569204445,2,"AE",46,"AE","Cost"
"1413","X16",0.250786342079652,2,"AE",47,"AE","Cost"
"1414","X16",0.250755240905304,2,"AE",48,"AE","Cost"
"1415","X16",0.250710338518272,2,"AE",49,"AE","Cost"
"1416","X16",0.250650707755423,2,"AE",50,"AE","Cost"
"1417","X16",0.250575421453629,2,"AE",51,"AE","Cost"
"1418","X16",0.250483552449759,2,"AE",52,"AE","Cost"
"1419","X16",0.250374173580683,2,"AE",53,"AE","Cost"
"1420","X16",0.250246357683269,2,"AE",54,"AE","Cost"
"1421","X16",0.250100434491402,2,"AE",55,"AE","Cost"
"1422","X16",0.249941761327023,2,"AE",56,"AE","Cost"
"1423","X16",0.249776952409086,2,"AE",57,"AE","Cost"
"1424","X16",0.249612621956545,2,"AE",58,"AE","Cost"
"1425","X16",0.249455384188356,2,"AE",59,"AE","Cost"
"1426","X16",0.249311853323472,2,"AE",60,"AE","Cost"
"1427","X16",0.249188643580848,2,"AE",61,"AE","Cost"
"1428","X16",0.24909236917944,2,"AE",62,"AE","Cost"
"1429","X16",0.249029644338201,2,"AE",63,"AE","Cost"
"1430","X16",0.249007083276086,2,"AE",64,"AE","Cost"
"1431","X16",0.24902922490811,2,"AE",65,"AE","Cost"
"1432","X16",0.249092306933527,2,"AE",66,"AE","Cost"
"1433","X16",0.249190491747653,2,"AE",67,"AE","Cost"
"1434","X16",0.249317941745802,2,"AE",68,"AE","Cost"
"1435","X16",0.249468819323289,2,"AE",69,"AE","Cost"
"1436","X16",0.249637286875429,2,"AE",70,"AE","Cost"
"1437","X16",0.249817506797537,2,"AE",71,"AE","Cost"
"1438","X16",0.250003641484927,2,"AE",72,"AE","Cost"
"1439","X16",0.250189853332915,2,"AE",73,"AE","Cost"
"1440","X16",0.250370304736815,2,"AE",74,"AE","Cost"
"1441","X16",0.250539158091943,2,"AE",75,"AE","Cost"
"1442","X16",0.250690575793612,2,"AE",76,"AE","Cost"
"1443","X16",0.250818720237138,2,"AE",77,"AE","Cost"
"1444","X16",0.250917753817835,2,"AE",78,"AE","Cost"
"1445","X16",0.250981838931019,2,"AE",79,"AE","Cost"
"1446","X16",0.251005137972004,2,"AE",80,"AE","Cost"
"1447","X16",0.250984176532476,2,"AE",81,"AE","Cost"
"1448","X16",0.250924932989604,2,"AE",82,"AE","Cost"
"1449","X16",0.250835748916927,2,"AE",83,"AE","Cost"
"1450","X16",0.250724965887985,2,"AE",84,"AE","Cost"
"1451","X16",0.250600925476318,2,"AE",85,"AE","Cost"
"1452","X16",0.250471969255464,2,"AE",86,"AE","Cost"
"1453","X16",0.250346438798964,2,"AE",87,"AE","Cost"
"1454","X16",0.250232675680357,2,"AE",88,"AE","Cost"
"1455","X16",0.250139021473182,2,"AE",89,"AE","Cost"
"1456","X16",0.25007381775098,2,"AE",90,"AE","Cost"
"1457","X17",0.251353654357918,2,"Elective",0,"APC","Activities"
"1458","X17",0.250252426746022,2,"Elective",1,"APC","Activities"
"1459","X17",0.250006345860368,2,"Elective",2,"APC","Activities"
"1460","X17",0.250287636834781,2,"Elective",3,"APC","Activities"
"1461","X17",0.250768524803088,2,"Elective",4,"APC","Activities"
"1462","X17",0.251178273241454,2,"Elective",5,"APC","Activities"
"1463","X17",0.251474298995402,2,"Elective",6,"APC","Activities"
"1464","X17",0.251671057252797,2,"Elective",7,"APC","Activities"
"1465","X17",0.2517830032015,2,"Elective",8,"APC","Activities"
"1466","X17",0.251824592029375,2,"Elective",9,"APC","Activities"
"1467","X17",0.251810278924284,2,"Elective",10,"APC","Activities"
"1468","X17",0.251754519074091,2,"Elective",11,"APC","Activities"
"1469","X17",0.251671767666659,2,"Elective",12,"APC","Activities"
"1470","X17",0.251576479889851,2,"Elective",13,"APC","Activities"
"1471","X17",0.251483110931529,2,"Elective",14,"APC","Activities"
"1472","X17",0.251403496268158,2,"Elective",15,"APC","Activities"
"1473","X17",0.251338992530604,2,"Elective",16,"APC","Activities"
"1474","X17",0.251288336638335,2,"Elective",17,"APC","Activities"
"1475","X17",0.251250265510816,2,"Elective",18,"APC","Activities"
"1476","X17",0.251223516067517,2,"Elective",19,"APC","Activities"
"1477","X17",0.251206825227904,2,"Elective",20,"APC","Activities"
"1478","X17",0.251198929911444,2,"Elective",21,"APC","Activities"
"1479","X17",0.251198567037605,2,"Elective",22,"APC","Activities"
"1480","X17",0.251204473525854,2,"Elective",23,"APC","Activities"
"1481","X17",0.251215386295658,2,"Elective",24,"APC","Activities"
"1482","X17",0.251230042266484,2,"Elective",25,"APC","Activities"
"1483","X17",0.2512471783578,2,"Elective",26,"APC","Activities"
"1484","X17",0.251265531489073,2,"Elective",27,"APC","Activities"
"1485","X17",0.25128383857977,2,"Elective",28,"APC","Activities"
"1486","X17",0.251300836549358,2,"Elective",29,"APC","Activities"
"1487","X17",0.251315262317306,2,"Elective",30,"APC","Activities"
"1488","X17",0.251325852803079,2,"Elective",31,"APC","Activities"
"1489","X17",0.251331344926145,2,"Elective",32,"APC","Activities"
"1490","X17",0.251330475605972,2,"Elective",33,"APC","Activities"
"1491","X17",0.251321981762027,2,"Elective",34,"APC","Activities"
"1492","X17",0.251304999478312,2,"Elective",35,"APC","Activities"
"1493","X17",0.251280261496973,2,"Elective",36,"APC","Activities"
"1494","X17",0.251248899724688,2,"Elective",37,"APC","Activities"
"1495","X17",0.251212046068139,2,"Elective",38,"APC","Activities"
"1496","X17",0.251170832434005,2,"Elective",39,"APC","Activities"
"1497","X17",0.251126390728967,2,"Elective",40,"APC","Activities"
"1498","X17",0.251079852859703,2,"Elective",41,"APC","Activities"
"1499","X17",0.251032350732896,2,"Elective",42,"APC","Activities"
"1500","X17",0.250985016255224,2,"Elective",43,"APC","Activities"
"1501","X17",0.250938981333367,2,"Elective",44,"APC","Activities"
"1502","X17",0.250895377874006,2,"Elective",45,"APC","Activities"
"1503","X17",0.250855337783821,2,"Elective",46,"APC","Activities"
"1504","X17",0.250819992969492,2,"Elective",47,"APC","Activities"
"1505","X17",0.250790475337699,2,"Elective",48,"APC","Activities"
"1506","X17",0.250767916795121,2,"Elective",49,"APC","Activities"
"1507","X17",0.25075344924844,2,"Elective",50,"APC","Activities"
"1508","X17",0.250748204604335,2,"Elective",51,"APC","Activities"
"1509","X17",0.250753314769485,2,"Elective",52,"APC","Activities"
"1510","X17",0.250769911650572,2,"Elective",53,"APC","Activities"
"1511","X17",0.250799127154276,2,"Elective",54,"APC","Activities"
"1512","X17",0.250841586663927,2,"Elective",55,"APC","Activities"
"1513","X17",0.250895889469467,2,"Elective",56,"APC","Activities"
"1514","X17",0.250960128337487,2,"Elective",57,"APC","Activities"
"1515","X17",0.251032396034579,2,"Elective",58,"APC","Activities"
"1516","X17",0.251110785327334,2,"Elective",59,"APC","Activities"
"1517","X17",0.251193388982345,2,"Elective",60,"APC","Activities"
"1518","X17",0.251278299766204,2,"Elective",61,"APC","Activities"
"1519","X17",0.251363610445502,2,"Elective",62,"APC","Activities"
"1520","X17",0.251447413786832,2,"Elective",63,"APC","Activities"
"1521","X17",0.251527802556784,2,"Elective",64,"APC","Activities"
"1522","X17",0.251603017640241,2,"Elective",65,"APC","Activities"
"1523","X17",0.251671892395242,2,"Elective",66,"APC","Activities"
"1524","X17",0.251733408298116,2,"Elective",67,"APC","Activities"
"1525","X17",0.251786546825191,2,"Elective",68,"APC","Activities"
"1526","X17",0.251830289452796,2,"Elective",69,"APC","Activities"
"1527","X17",0.25186361765726,2,"Elective",70,"APC","Activities"
"1528","X17",0.251885512914912,2,"Elective",71,"APC","Activities"
"1529","X17",0.251894956702081,2,"Elective",72,"APC","Activities"
"1530","X17",0.251890930495095,2,"Elective",73,"APC","Activities"
"1531","X17",0.251872415770284,2,"Elective",74,"APC","Activities"
"1532","X17",0.251838394003975,2,"Elective",75,"APC","Activities"
"1533","X17",0.251787846672499,2,"Elective",76,"APC","Activities"
"1534","X17",0.251719755252183,2,"Elective",77,"APC","Activities"
"1535","X17",0.251633101219357,2,"Elective",78,"APC","Activities"
"1536","X17",0.25152686605035,2,"Elective",79,"APC","Activities"
"1537","X17",0.251400031221489,2,"Elective",80,"APC","Activities"
"1538","X17",0.251253380445683,2,"Elective",81,"APC","Activities"
"1539","X17",0.251094906382149,2,"Elective",82,"APC","Activities"
"1540","X17",0.250934403926685,2,"Elective",83,"APC","Activities"
"1541","X17",0.250781667975087,2,"Elective",84,"APC","Activities"
"1542","X17",0.250646493423151,2,"Elective",85,"APC","Activities"
"1543","X17",0.250538675166676,2,"Elective",86,"APC","Activities"
"1544","X17",0.250468008101456,2,"Elective",87,"APC","Activities"
"1545","X17",0.250444287123289,2,"Elective",88,"APC","Activities"
"1546","X17",0.250477307127972,2,"Elective",89,"APC","Activities"
"1547","X17",0.250576863011301,2,"Elective",90,"APC","Activities"
"1548","X18",0.253432102675852,2,"Elective",0,"APC","Cost"
"1549","X18",0.253208768947199,2,"Elective",1,"APC","Cost"
"1550","X18",0.252930545624771,2,"Elective",2,"APC","Cost"
"1551","X18",0.252659928601426,2,"Elective",3,"APC","Cost"
"1552","X18",0.252459413770023,2,"Elective",4,"APC","Cost"
"1553","X18",0.252377644607919,2,"Elective",5,"APC","Cost"
"1554","X18",0.252407854930465,2,"Elective",6,"APC","Cost"
"1555","X18",0.252529426137511,2,"Elective",7,"APC","Cost"
"1556","X18",0.252721739628906,2,"Elective",8,"APC","Cost"
"1557","X18",0.252964176804502,2,"Elective",9,"APC","Cost"
"1558","X18",0.253236119064147,2,"Elective",10,"APC","Cost"
"1559","X18",0.253516947807692,2,"Elective",11,"APC","Cost"
"1560","X18",0.253786044434986,2,"Elective",12,"APC","Cost"
"1561","X18",0.254022790345881,2,"Elective",13,"APC","Cost"
"1562","X18",0.254206566940224,2,"Elective",14,"APC","Cost"
"1563","X18",0.254321091890597,2,"Elective",15,"APC","Cost"
"1564","X18",0.254367427960491,2,"Elective",16,"APC","Cost"
"1565","X18",0.254350974186129,2,"Elective",17,"APC","Cost"
"1566","X18",0.254277129603734,2,"Elective",18,"APC","Cost"
"1567","X18",0.254151293249529,2,"Elective",19,"APC","Cost"
"1568","X18",0.253978864159735,2,"Elective",20,"APC","Cost"
"1569","X18",0.253765241370576,2,"Elective",21,"APC","Cost"
"1570","X18",0.253515823918273,2,"Elective",22,"APC","Cost"
"1571","X18",0.25323601083905,2,"Elective",23,"APC","Cost"
"1572","X18",0.252931201169128,2,"Elective",24,"APC","Cost"
"1573","X18",0.25260679394473,2,"Elective",25,"APC","Cost"
"1574","X18",0.252268188202078,2,"Elective",26,"APC","Cost"
"1575","X18",0.251920782977396,2,"Elective",27,"APC","Cost"
"1576","X18",0.251569977306905,2,"Elective",28,"APC","Cost"
"1577","X18",0.251221170226828,2,"Elective",29,"APC","Cost"
"1578","X18",0.250879760773387,2,"Elective",30,"APC","Cost"
"1579","X18",0.250551147982805,2,"Elective",31,"APC","Cost"
"1580","X18",0.250240730891304,2,"Elective",32,"APC","Cost"
"1581","X18",0.249953908535106,2,"Elective",33,"APC","Cost"
"1582","X18",0.249696079950435,2,"Elective",34,"APC","Cost"
"1583","X18",0.249471450553659,2,"Elective",35,"APC","Cost"
"1584","X18",0.249279451281734,2,"Elective",36,"APC","Cost"
"1585","X18",0.24911831945176,2,"Elective",37,"APC","Cost"
"1586","X18",0.24898629238084,2,"Elective",38,"APC","Cost"
"1587","X18",0.248881607386075,2,"Elective",39,"APC","Cost"
"1588","X18",0.248802501784567,2,"Elective",40,"APC","Cost"
"1589","X18",0.248747212893418,2,"Elective",41,"APC","Cost"
"1590","X18",0.248713978029729,2,"Elective",42,"APC","Cost"
"1591","X18",0.248701034510602,2,"Elective",43,"APC","Cost"
"1592","X18",0.248706619653139,2,"Elective",44,"APC","Cost"
"1593","X18",0.248728970774442,2,"Elective",45,"APC","Cost"
"1594","X18",0.248766325191611,2,"Elective",46,"APC","Cost"
"1595","X18",0.24881692022175,2,"Elective",47,"APC","Cost"
"1596","X18",0.248878993181959,2,"Elective",48,"APC","Cost"
"1597","X18",0.24895078138934,2,"Elective",49,"APC","Cost"
"1598","X18",0.249030522160995,2,"Elective",50,"APC","Cost"
"1599","X18",0.249116452814025,2,"Elective",51,"APC","Cost"
"1600","X18",0.249206810665533,2,"Elective",52,"APC","Cost"
"1601","X18",0.249299833032619,2,"Elective",53,"APC","Cost"
"1602","X18",0.249393757232387,2,"Elective",54,"APC","Cost"
"1603","X18",0.249487186752054,2,"Elective",55,"APC","Cost"
"1604","X18",0.249580189759316,2,"Elective",56,"APC","Cost"
"1605","X18",0.249673200591982,2,"Elective",57,"APC","Cost"
"1606","X18",0.249766653587864,2,"Elective",58,"APC","Cost"
"1607","X18",0.249860983084773,2,"Elective",59,"APC","Cost"
"1608","X18",0.249956623420521,2,"Elective",60,"APC","Cost"
"1609","X18",0.250054008932919,2,"Elective",61,"APC","Cost"
"1610","X18",0.250153573959778,2,"Elective",62,"APC","Cost"
"1611","X18",0.250255752838909,2,"Elective",63,"APC","Cost"
"1612","X18",0.250360979908123,2,"Elective",64,"APC","Cost"
"1613","X18",0.250469378775491,2,"Elective",65,"APC","Cost"
"1614","X18",0.250579830130114,2,"Elective",66,"APC","Cost"
"1615","X18",0.250690903931354,2,"Elective",67,"APC","Cost"
"1616","X18",0.250801170138571,2,"Elective",68,"APC","Cost"
"1617","X18",0.250909198711125,2,"Elective",69,"APC","Cost"
"1618","X18",0.251013559608379,2,"Elective",70,"APC","Cost"
"1619","X18",0.251112822789692,2,"Elective",71,"APC","Cost"
"1620","X18",0.251205558214425,2,"Elective",72,"APC","Cost"
"1621","X18",0.251290335841939,2,"Elective",73,"APC","Cost"
"1622","X18",0.251365725631595,2,"Elective",74,"APC","Cost"
"1623","X18",0.251430297542753,2,"Elective",75,"APC","Cost"
"1624","X18",0.251482621534775,2,"Elective",76,"APC","Cost"
"1625","X18",0.25152126756702,2,"Elective",77,"APC","Cost"
"1626","X18",0.251544805598851,2,"Elective",78,"APC","Cost"
"1627","X18",0.251551805589628,2,"Elective",79,"APC","Cost"
"1628","X18",0.25154083749871,2,"Elective",80,"APC","Cost"
"1629","X18",0.251509769297355,2,"Elective",81,"APC","Cost"
"1630","X18",0.251453661004398,2,"Elective",82,"APC","Cost"
"1631","X18",0.25136687065057,2,"Elective",83,"APC","Cost"
"1632","X18",0.251243756266601,2,"Elective",84,"APC","Cost"
"1633","X18",0.251078675883222,2,"Elective",85,"APC","Cost"
"1634","X18",0.250865987531163,2,"Elective",86,"APC","Cost"
"1635","X18",0.250600049241156,2,"Elective",87,"APC","Cost"
"1636","X18",0.250275219043932,2,"Elective",88,"APC","Cost"
"1637","X18",0.24988585497022,2,"Elective",89,"APC","Cost"
"1638","X18",0.249426315050752,2,"Elective",90,"APC","Cost"
"1639","X19",0.0647879219269012,2,"MHLD",0,"APC","Activities"
"1640","X19",0.104964840897286,2,"MHLD",1,"APC","Activities"
"1641","X19",0.143507114418068,2,"MHLD",2,"APC","Activities"
"1642","X19",0.178658779889426,2,"MHLD",3,"APC","Activities"
"1643","X19",0.208663874711536,2,"MHLD",4,"APC","Activities"
"1644","X19",0.232185678876603,2,"MHLD",5,"APC","Activities"
"1645","X19",0.249564442744932,2,"MHLD",6,"APC","Activities"
"1646","X19",0.261559659268855,2,"MHLD",7,"APC","Activities"
"1647","X19",0.268930821400704,2,"MHLD",8,"APC","Activities"
"1648","X19",0.272437422092811,2,"MHLD",9,"APC","Activities"
"1649","X19",0.272838954297508,2,"MHLD",10,"APC","Activities"
"1650","X19",0.270894910967126,2,"MHLD",11,"APC","Activities"
"1651","X19",0.267364785053998,2,"MHLD",12,"APC","Activities"
"1652","X19",0.263008069510456,2,"MHLD",13,"APC","Activities"
"1653","X19",0.25858425728883,2,"MHLD",14,"APC","Activities"
"1654","X19",0.254718768405349,2,"MHLD",15,"APC","Activities"
"1655","X19",0.251500731131815,2,"MHLD",16,"APC","Activities"
"1656","X19",0.248885200803928,2,"MHLD",17,"APC","Activities"
"1657","X19",0.246827232757385,2,"MHLD",18,"APC","Activities"
"1658","X19",0.245281882327887,2,"MHLD",19,"APC","Activities"
"1659","X19",0.24420420485113,2,"MHLD",20,"APC","Activities"
"1660","X19",0.243549255662815,2,"MHLD",21,"APC","Activities"
"1661","X19",0.243272090098639,2,"MHLD",22,"APC","Activities"
"1662","X19",0.243327763494301,2,"MHLD",23,"APC","Activities"
"1663","X19",0.2436713311855,2,"MHLD",24,"APC","Activities"
"1664","X19",0.244257848507934,2,"MHLD",25,"APC","Activities"
"1665","X19",0.245042370797303,2,"MHLD",26,"APC","Activities"
"1666","X19",0.245979953389303,2,"MHLD",27,"APC","Activities"
"1667","X19",0.247025651619636,2,"MHLD",28,"APC","Activities"
"1668","X19",0.248134520823997,2,"MHLD",29,"APC","Activities"
"1669","X19",0.249261616338088,2,"MHLD",30,"APC","Activities"
"1670","X19",0.250361993497605,2,"MHLD",31,"APC","Activities"
"1671","X19",0.251390707638249,2,"MHLD",32,"APC","Activities"
"1672","X19",0.252302814095716,2,"MHLD",33,"APC","Activities"
"1673","X19",0.253053368205707,2,"MHLD",34,"APC","Activities"
"1674","X19",0.253607921974195,2,"MHLD",35,"APC","Activities"
"1675","X19",0.253974014088264,2,"MHLD",36,"APC","Activities"
"1676","X19",0.254169679905272,2,"MHLD",37,"APC","Activities"
"1677","X19",0.254212954782578,2,"MHLD",38,"APC","Activities"
"1678","X19",0.254121874077541,2,"MHLD",39,"APC","Activities"
"1679","X19",0.25391447314752,2,"MHLD",40,"APC","Activities"
"1680","X19",0.253608787349873,2,"MHLD",41,"APC","Activities"
"1681","X19",0.253222852041959,2,"MHLD",42,"APC","Activities"
"1682","X19",0.252774702581137,2,"MHLD",43,"APC","Activities"
"1683","X19",0.252282374324766,2,"MHLD",44,"APC","Activities"
"1684","X19",0.251763902630204,2,"MHLD",45,"APC","Activities"
"1685","X19",0.251237322854811,2,"MHLD",46,"APC","Activities"
"1686","X19",0.250720670355945,2,"MHLD",47,"APC","Activities"
"1687","X19",0.250231980490965,2,"MHLD",48,"APC","Activities"
"1688","X19",0.24978928861723,2,"MHLD",49,"APC","Activities"
"1689","X19",0.249410630092099,2,"MHLD",50,"APC","Activities"
"1690","X19",0.24911404027293,2,"MHLD",51,"APC","Activities"
"1691","X19",0.248917554517083,2,"MHLD",52,"APC","Activities"
"1692","X19",0.248839208181915,2,"MHLD",53,"APC","Activities"
"1693","X19",0.248897036624786,2,"MHLD",54,"APC","Activities"
"1694","X19",0.249101427895442,2,"MHLD",55,"APC","Activities"
"1695","X19",0.249432180813178,2,"MHLD",56,"APC","Activities"
"1696","X19",0.249861446889675,2,"MHLD",57,"APC","Activities"
"1697","X19",0.250361377636614,2,"MHLD",58,"APC","Activities"
